2,"My testicles itch, do I scratch them? AHHHH!!! THEY ITCH!!!!!!! yes, first with the left hand and then the right one:)"
2,wher do babies come from? where do babies come from You mix girls and guys in a room together and wait 9 month.\n:)
2,"Help me figure out a diet plan for tomorrow? I was wondering if someone could help me get on the right track!! - A diet plan for tomorrow - any help would be greatfully appriciated *Muah* If you email me, I will gladly give you a diet based on Jenny Craig and Nutrisystem. You can do it yourself at home. You won't need to measure anything or count calories. It is all already proportioned. It involves all food groups and is based on 1250 calories. Very healthy.  I have shared it with many askers on yahoo answers."
2,"What does the apendix do? My son's apendix burst, he;s in the hospital, what can I expect? my sister had hers taken out before it busted she was weak for about 5 days than everything normal"
2,"Ladies....is 34 A too small a size? Please tell me do i seriously need a breat augmentation....? .......or is it okay and i should learn to accept myself better? i want to feel good about whatever i have been endowed with naturally!!?? Sweetie, Be accepting of what God gave you. You cannot improve on perfection."
2,What are good exercises for lower abs? I have a great 4 pack ;) (very defined upper abs) but man...my lower abs are crap.  Any suggestions for lower ab exercises? Leg lifts; on floor or sitting (leaned back) in chair.
2,"what would you do? I have smoked my hubby is a cop!  I was pulled over by another cop on his department. HE found a joint half smoked,  He took it and gave me a warning!  My hubby knows nothing of this yet!  But the cop told me to tell him before he does!  what should I do? Tell him or deny the whole thing when the other cop tells him and he confronts me? you should probably tell your husband cause doesn't the other cop have proof?"
2,Please Help: How come this doesnt hurt? http://www.youtube.com/watch?v=c_1rdLl3-l8\n\nIn this martial art demonstration 2 girls (about 110-130 pounds) jump on a guys stomach from a chair.\n\nHow can he take that?\n\nThanks sorry no idea
3,"Where do u think I live? Be the first to guess where I live and get 10 points in a day!Hint:my states nickname is ""The Old Line State"". Maryland."
3,"where can I find an online Armenian translation program? My girlfriends an Armenian and i'm trying to find a website that would help me translate english to Armenian words http://dictionary.hayastan.com/ has a great dictionary.\nhttp://www.omniglot.com/images/writing/armenian_east.gif is a great pronunciation guide.\n\nKeep in mind that with all language translators, you take the risk of messing up the word order.\n\nAlso, Armenian has 2 dialects; an eastern and a western. Most Armenians can understand enough of both."
3,"tell me a poem on your own about trees? please reply fastly? i need it to be in your own words Thay sway in the wind,\nTheir leaves touch the ground,\nFrom fallen branches,\nAnd rustling sound.\n\nFrom green they turn,\nTo red & gold hues,\nIn autumn & winter,\nThey know their cue.\n\nTil spring returns,\nThe trees remain bare,\nAs all round green trees,\nAre somehow quite rare.\n\n................................................................\n\nIts all I could do in such a short time, sorry if its a bit naff!"
3,does anyone know about law of trusts in england and any trust deeds? I hope someone can help me out here. i need some info by tomorrow! any website to recommend? the help of law students is greatly appreciated!! I believe this maybe the best free website http://www.lawsociety.org.uk/home.law regarding laws on trusts for the United Kingdom.  I hope this helps you out.\n\nGood Luck!!!
3,"Mt.Vesuvius and Pompeii? I need to do this reasearch thing at school and I need to know what Mt.Vesuvius is made of. Would their be rocks, dirt, etc. or what? I need this today, it's due tomorrow, so please help me! I'm curious.... If it's due tomorrow, how long have you had to research it?  In any case, you are in luck!  This is the technological age and you can GOOGLE IT!\n\nBest Wishes,\n\nSue"
3,"What is the meaning of ""start date:asap""? What is the meaning of ""start date:asap""\nwhat ""asap"" does covers? Start date-\n\nWhen will this begin to take effect or\nWhen will you start the job\n\nASAP - As soon as posible\n\nIn contracts, a start date is normally required. ASAP is a popular answer to this this question. In simple language it means right now or as soon as you can gather your things together.\n\nTime is of the essence. Don't delay any longer than absolutely neccessary to begin."
3,"How can I ace the GMAT? I want to be accepted by a great MBA program. RELAX, don't study, it's a waste of time, review a Barrons GMAT book a few weeks in advance if you must, but don't stress it.\n\ntake a few exams from the study book, just to see how the style of the test is, so you won't be up for any suprises\n\nbut really, relax, you obviously aren't relaxed because you can't ace gmats ;) but you can get a perfect score!\n\nGood luck!"
3,I want to study English from somebody? speaking listion This site will team you up with someone so you can actualy talk to them online and learn English.
3,"I need a site that has some info on places inside oregon, lincoln city etc.? No spam PLEASE, For Homework. Put their city names, plus ""chamber of commerce"" into a search engine.  Here's an example:  Lincoln City, Oregon + chamber of commerce will pull up, http://www.lcchamber.com/.  Good luck."
3,"Comma Help? It was this moment that changed my life forever and I will never forget or forgive myself for what had happened. \n\n*Is a comma need before ""and""? No.  Say it out loud to yourself and see if you naturally want to pause.  If so, put in a comma, if you don't pause, no comma.  Plus, in english grammar you don't add a comma to two separate sentences that have been connected with an ""and"".  If you took out the ""and"" and inserted a period instead, the two would still make sense."
3,which branch of engineering is most in demand-information technology or electronics and communication? if something else please answer such a coincidence.. as i am just about to ask the same question.. but my choices are Machatronics and Mechanical.. cos' i sincerely do not have an interest in pure electronics.. so u could consider this two as well.. ;)
3,"The relevance of cosmological arguments for the existence of God in modern thinking.? Introduction,Motion,Causality,Necessity,Conclusion,Criticisms,Bibliography. God do not exist anywhere eles, except our imagintaions. ""There is not even a slight scientific proof available of the existence of God ""-Albert Einstein. Everyone should keep scientific thinking and become Rationalist. Read Rationalism and follow Rationalism... Be Rationalist..."
3,"Who is graduating next week? Arent you glad its over? What are your plans? Are you having a party, going back to school? By the way, Congrats to all the 2006 graduates!!!!! good for you you made it through high school \nnow you will begin a new education \nits called life and you have a lot to learn because now your in the real world now . and on the road to becoming an adult .. the safety net of school is no longer there . welcome to the real world with all its responsibly and lesions \ntry to learn something new every day on your new journey in to the real world ..\n congrats and good luck"
3,An easy one......? What is the largest living organism on Earth? coral reefs
3,I am having trouble finding information on John Baskerville especially the font he created? All I can find is one page information. I am aslo trying to find examples of how his font was used. (pictures)I found a PDF on on him but I have been unable to relocate it. Please help. I found this I hope it helps somewhat\n\nhttp://en.wikipedia.org/wiki/John_Baskerville
3,"Where can i find material for my paper on ""overpopulation and its effects on city life""? plz help Take a look at the World Overpopulation Awareness website at:\n\nhttp://www.overpopulation.org/human.html"
6,"What happens if you can't pay? say, you ordered your meal and ate it all but find out that you're short on cash or if you fill up on gas and find out that you're short..   it's not like you can return it.  What will they do to you? Generally they will get you to provide them with contact information and they will confiscate an asset of yours as collateral in case the info is wrong"
6,Homework Help!!  Basic Contracts???? I'm in a business management class and we are to create a basic contract for a small business.  The instructor was not specific at all and I'm not sure what to do or where to start.  Anyone know a site that might have examples of what a contract looks like or even know how to start one?  I'm so lost.  Please help!! Look up the definition of Contract - you'll get all you need
6,"Where are decent apartments in the Sacramento area? I am moving to the Sacramento area and am trying to find a decent neighborhood with nice apartments to rent. Where are decent apartments? Either Natomas or Roseville/Rocklin.  Be prepared to spend, though.  Good luck."
6,Tell me about my future? TELL ME ABOUT MY FUTURE ABOUT MY JOB  AND OTHER You will soon put a question to a vote.
6,Is bill Gates the dumbest person in d WORLD? what's he doing with his live.? still work???? what a (boring)nerd He's not doing $hit. His employees are. He's having fun with his life with all the money that he does not deserve with his operating system he stole.
6,what is the name of the website that gives you home values? It starts with a Z...? I use http://www.HomePriceMaps.com to search for realty prices by zipcode and/or city. Also-if you don't see any data for your area you can email them your info and they will quickly post home data for your area and email you within a day or two. pretty convenient. Zillow.com!!!!
6,How do I find where I can get an item that I can distribute? a small car accessory item. What do want to distribute? What specific items would you prefer.\nFind someone doing what you want to do and copy them.\nNo need to reinvent the wheel!
6,"Is there any paying occupations that intergrates the three passions music,exploring,learning? please include the pay and the name One of the professions you could choose is teaching.  There is a serious lack of music teachers in the U.S.  You could teach at any level.  Teachers earn anywhere from $25k-$50k on average.\n\nOr, if you take the right classes, you could become a recreational therapist and integrate music, learning, and exploring.  Recreational therapists work in diverse environments such as residential facilities, hospitals, camps, etc.  The pay for recreational therapists is a little higher, depending on education and experience.\n\nHope these ideas help."
6,How much is minium wage in South Carolina? I am moving and trying to make a budget...It would help to know 5.25
6,"How we can improve on various items including problem solving , coping and interpersonal skills in business? - Many businesses would thrive better if employees were treated kindly but firmly and praised for their efforts when they do well. Taught that any insubordination or bad manners will not be tolerated. Monthly meetings would be a good idea. Also an open invitation to discuss any problems or to welcome new ideas."
6,"Who can veriy a false employment history? My employment background is a little sketchy and I was wondering if there are any services out there that will give me and veriy a new and stable work history. www.alibinetwork.com     You have to pay them, but they'll say whatever you want."
6,"I would like to seek business people on real estate in japan, how do I get their websites, contact info? Anyone with guidlines on how to surf meet them especially the medium players Try picking up some free business cards from this site.  Good luck."
6,"where can i find a job at in portsmouth virginia for 17 and older? I go to night school so i basically need a daytime position but it has to be more than 5.00hr Try AVON.  It only cost $10 to get started.  You can get customers at your school, neighbors, family and friends, while you are shopping.  There should be an AVON rep in your area that can show you how to get started."
6,"Who will dominate the world first, Google or Microsoft? Well Microsoft is in the OS and Gaming business, but $400+ for a Google share....! What does all this mean? Google could dominate, It bought Keyhole a while back to 'keep an eye on the world', Microsoft could dominate, almost every computer runs its software. neither will :)\n\nwait till 2010 - expect newer and more powerful entities compared to the current ones mentioned by you!"
6,"I just turned 18 and need a credit card, but i keep getting denied for not having credit, what do i do? any where i can apply for my frist credit card online thats guaranteed acceptance or anything? Stores like Sears or Best Buy offer store credit cards with much less strict credit requirements.  You might try getting a Sear charge card and making a few purchases to establish a credit history."
6,"I have to go to the dentist,do you want to join me? I am very disturbed.I feel likeI am volunteering even paying for torture. Hey, I just got back.   Still numb from the Novacain...\n\nSo I guess I kinda did...."
