label	title	content
2	Anthony Saidy	 Anthony Saidy (born May 16 1937) is an International Master of chess. He has played many times in the U.S. Chess Championship. He won the 1960 Canadian Open Chess Championship. He is the author of several chess books including The Battle of Chess Ideas and The World of Chess (with Norman Lessing).
2	Bugge Wesseltoft	 Jens Christian Bugge Wesseltoft (born 1 February 1964 in Porsgrunn Norway) is a Norwegian jazz musician pianist composer and producer son of the Jazz guitarist Erik Wesseltoft.
2	Pedro Altamiranda	 Pedro Altamiranda is a Panamanian singer and composer known for his Carnival songs. Altamiranda sings about the culture and politics of Panama using humorous Panamanian slang. This attracts the attention of crowds not only of adults but also young people who identify with his songs. Gilberto Santa Rosa in his song Navidad En Panama mentions Altamiranda as part of Panamanian culture. Altamiranda started writing songs in 1979.
2	Albert Garzia	 Albert Garzia (born 1977) is a Maltese composer musician and music teacher. He started his musical training as an accordionist at an early age under Dorselle Mifsud with whom he also studied piano performance later on. Even though he initially graduated in Industrial Electronics his fascination for the diverse facets of music led him to experiment in many of its fields.He started his composition studies with Raymond Schiberras. He completed his B.A.
2	AbdolReza Razmjoo	 Abdolreza Razmjoo (persian:عبدالرضا رزمجو ) is a composer arranger and singer Tenor of Iran kurdish ancestry from kermansha. Razmjoo was born in February 1975 in Kermanshah. At the age of 14 he began playing Tanbur. after a few months to learn the basic persian music pay Tar and Setar. he is Orchestration principles he learned from expert instructors. In Fajer's Festival he was selected as the best soloist of Tar in 1993.
2	Frank Edwards (blues musician)	 Frank Edwards (March 20 1909 – March 22 2002) was an American blues guitarist harmonica player and singer. He was variously billed as Mr. Frank Black Frank and Mr. Cleanhead.Edwards was born in Washington Georgia.He recorded for three record labels in his career; Okeh Records in 1940 Regal Records in 1949 and Trix Records in the mid-1970s. Some more recent sessions were done for the Music Maker Relief Foundation.
2	Steve Willaert	 Steve Willaert is a Belgian multi-faceted composer arranger musician and producer.
2	Salvador Dalí	 Salvador Domingo Felipe Jacinto Dalí i Domènech 1st Marqués de Dalí de Pubol (May 11 1904 – January 23 1989) known as Salvador Dalí (Catalan pronunciation: [səɫβəˈðo ðəˈɫi]) was a prominent Spanish Catalan surrealist painter born in Figueres Spain.Dalí was a skilled draftsman best known for the striking and bizarre images in his surrealist work. His painterly skills are often attributed to the influence of Renaissance masters.
2	Chi Cheng (musician)	 Chi Cheng (July 15 1970 – April 13 2013) was an American musician best known as the bassist for the American alternative metal band Deftones. His career came to an abrupt halt in 2008 when he was involved in a serious automobile accident in Santa Clara California. After the accident he remained in a semi-comatose state for four years before dying of a cardiac arrest in April 2013.
2	Andy Donato	 Andy Donato (born 1937) is an editorial cartoonist for the Toronto Sun newspaper chain.He was born in Scarborough Ontario. He graduated from Danforth Collegiate and Technical Institute in 1955 and worked at Eaton's as a layout artist. He joined the Toronto Telegram in 1961 working as a graphic artist in the promotion department. In 1968 he was appointed art director and began cartooning on a part-time basis. After The Telegram folded in 1971 he joined The Toronto Sun.
2	Carlos Alazraqui	 Carlos Jaime Alazraqui (born July 20 1962) is an American stand-up comedian actor singer impressionist voice artist and comedian possibly best known as Deputy James Garcia on Reno 911!. His extensive voice-over work includes the role of Bobbi Fabulous on Phineas and Ferb the Taco Bell chihuahua in the Taco Bell commercials Denzel Q. Crocker and Juandissimo Magnifico on The Fairly OddParents! Rocko and Spunky on Rocko's Modern Life Lazlo and Clam in Camp Lazlo and as Mr.
2	Katsuyuki Murai	 Katsuyuki Murai (村井 克行 Murai Katsuyuki) (born December 17 1969) is a Japanese actor known for playing the Rose Orphnoch in Kamen Rider 555.
3	Yehoshua Glazer	 Yehoshua Glazer (Hebrew: יהושע גלזר‎ born 29 December 1927) is a former Israeli footballer who played for Maccabi Tel Aviv and for the Israel national football team his entire career. He is regarded as one of the greatest footballers in his home land of Israel.[citation needed]
3	Toon Meerman	 Toon Meerman (born 13 October 1933 in Rotterdam) is a retired Dutch footballer who was active as a striker. Meerman made his professional debut at Feijenoord and also played for Excelsior.
3	Gilmak	 Gilmak Queiroz da Silva commonly known as Gilmak (born December 2 1986 in Horizonte Brazil) is a Brazilian footballer currently playing for the Brazilian football club Botafogo-SP.He made his debut for Fredrikstad FK as a substitute against Strømmen IF August 8 2010.
3	Kirk Lowdermilk	 Robert Kirk Lowdermilk (born April 10 1963 in Canton Ohio) played for the Ohio State University and is a former American football center who played twelve seasons in the National Football League mainly with the Minnesota Vikings.He now resides in Carrollton Ohio.
3	Dennis Lick	 Dennis Allan Lick (born April 26 1954) is a former American football offensive lineman for the Chicago Bears. Lick played six seasons with the Bears from 1976 to 1981. He was signed out of the University of Wisconsin–Madison.Lick attended St. Rita High School on Chicago's south side and resides in the Clearing neighborhood. He shares a distinction with two other NFL players that have also attended both St.
3	Henry des Voeux 5th Baronet	 Sir Henry Dalrymple des Voeux 5th Baronet (7 September 1822 – 20 January 1894) was an English cricketer. des Voeux's batting style is unknown.The son of the Reverend Henry des Voeux and Frances Dalrymple des Voeux was born at Carlton Nottinghamshire. He later studied at the University of Oxford where he made two first-class appearances for the university cricket club playing against the Marylebone Cricket Club and Cambridge University in 1844.
3	Mike Hinnant	 Michael Wesley Hinnant (born September 8 1966) is a former American professional football player who was a tight end in the National Football League (NFL) and the World League of American Football (WLAF). He played for the Pittsburgh Steelers and Detroit Lions of the NFL and the Barcelona Dragons of the WLAF. Hinnant played collegiately at Temple University.
3	Obed Ahsah	 Obed Ahsah (born November 2 1986) is a Ghanaian football player. He currently plays for Young Fellows Juventus. He previously played for Heart of Oak SC and Heart of Lions F.C. in the Ghana Premier League.
3	William Smith (sport shooter)	 William Smith (11 May 1877 – 12 March 1953) was a Canadian sports shooter. He competed at the 1908 Summer Olympics winning a bronze medal in the team military rifle event.
3	Charles Hudson (baseball)	 Charles Lynn Hudson (born March 16 1959 in Ennis Texas) is a retired Major League Baseball player who pitched primarily as a starting pitcher from 1983 to 1989.
3	Nathan D'Haemers	 Nathan D'Haemers (born 26 January 1978 in Evergem) is a Belgian football player who plays for KSK Beveren in Belgium.
3	David Baker (poker player born 1972)	 David ODB Baker (born July 14 1972) is an American professional poker player living in Katy Texas who has appeared at five World Series of Poker (WSOP) final tables. Baker currently has over $2 million in tournament winnings. Baker is an Auburn University alumnus.
3	Vincent Bessat	 Vincent Bessat (born 8 November 1985 in Lyon) is a French footballer who currently plays for FC Nantes.
3	Jeremy Lade	 Jeremy Lade (January 6 1981) is an American Paralympic wheelchair basketball player and head coach from Oconto Wisconsin. He is a two-time Parapan American Games gold medalist in both 2007 and 2011. In 2002 he won a gold medal at IWBF World Championship and in 2006 won a silver one from the same place. Six years later he was awarded a bronze medal for his participation at the 2012 Summer Paralympics and is currently employed as a head coach at the University of Wisconsin–Whitewater.
3	Polden (All-England cricketer 1778)	 Polden (first name and dates unknown) was an English first-class cricketer who made a single known appearance for All-England against Chertsey at Laleham Burway on 10–11 September 1778. Polden scored 10 runs with a highest score of 8. He took 4 wickets (all bowled) in his only innings.
3	Amirul Hadi Zainal	 Mohd Amirul Hadi Zainal born in Alor Gajah Malacca but grow up in Klang Selangor is a Malaysian footballer who is currently an center midfielder for Johor Darul Takzim FC in Malaysia Super League. He is the son of former top Selangor FA player in 1990s Zainal Nordin. He is a member of the Malaysian national team.
13	The Mystery of the Blue Diamond	 Tintin in India: The Mystery of the Blue Diamond is a 1941 Belgian theatre piece in three acts written by Hergé and Jacques Van Melkebeke. It features Hergé's famous character Tintin and covers much of the second half of Cigars of the Pharaoh as Tintin attempts to rescue a stolen blue diamond. The events of the story occurs within the chronology of Tintin stories between The Crab with the Golden Claws and The Shooting Star.
13	Blind Faith (book)	 Blind Faith is a bestselling 1989 true crime novel by Joe McGinniss based on the 1984 case in which American businessman Robert O. Marshall was charged with (and later convicted of) the contract killing of his wife Maria. The book was adapted into an Emmy Award-nominated TV miniseries in 1990.
13	The Summons	 The Summons is a legal thriller novel by noted American author John Grisham which was released in December 2002.
13	Best of the Best Volume 2: 20 Years of the Year's Best Short Science Fiction Novels	 Best of the Best Volume 2: 20 Years of the Year's Best Short Science Fiction Novels (ISBN 978-0312363413) is a science fiction anthology edited by Gardner Dozois that was published in 2007. It is a special edition in The Year's Best Science Fiction series.
13	A Protégée of the Mistress	 A Protégée of the Mistress (Vospitannitsa Воспитанница; also The Ward Girl) is a play by Alexander Ostrovsky first published in the #1 January 1859 issue of Biblioteka Dlya Chteniya. In October 1859 it was banned from being staged by Imperial theatres and was premiered in Maly Theatre Moscow on October 21 1863.
13	Mommy's Little Girl	 Mommy's Little Girl: Casey Anthony and her Daughter Caylee's Tragic Fate is a 2009 biographical true crime book by novelist Diane Fanning about 2-year-old Caylee Anthony’s disappearance from her Florida home in July 2008. This was the first book released about the case.Casey Anthony Caylee's mother who was indicted for first-degree murder in the death faced a capital murder charge in her trial.
13	The Dream of the Celt	 The Dream of the Celt (Spanish: El sueño del celta) is a novel written by Peruvian writer and 2010 Nobel laureate in literature Mario Vargas Llosa. The novel was presented to the public on November 3 2010 during a special ceremony held in the Casa de América museum and cultural center in Madrid the same day as it appeared in bookstores. It has been a bestseller in Spain and was the most popular title at the XXIV Feria Internacional del Libro de Guadalajara.
13	Astonishing Spider-Man	 The Astonishing Spider-Man is a comic book series being published by Panini Comics in the United Kingdom every fortnight as part of Marvel UK's 'Collectors Edition' line. It reprints selected Spider-Man stories and material from the American comic books.
13	Marvel 1602: Fantastick Four	 Marvel 1602: Fantastick Four is a five-issue comic book limited series published by Marvel Comics in 2006. It was the second sequel to the successful Marvel 1602 series the other sequels being 1602: New World and Spider-Man: 1602. It is written by Peter David and pencilled by Pascal Alixe.
13	Hoop (magazine)	 HOOP is an official NBA publication produced by Professional Sports Publications. The magazine features in-depth interviews with players and also highlights the players' lives off the court. Other popular sections include celebrity interviews and Dance Life. The magazine also profiles the latest in sneakers basketball-related clothing as well as music DVDs and technology.[citation needed]Los Angeles Lakers guard Steve Nash answers readers' questions in his Straight Shooter column.
13	The Price of Privilege	 The Price of Privilege is a non-fiction book by Dr Madeline Levine. The book’s primary thesis is that teenagers from affluent families have more intense psychological problems than expected.
13	The Ringworld Throne	 The Ringworld Throne is a novel by Larry Niven first published in 1996. It is the direct sequel to his previous work The Ringworld Engineers (1980). He wrote it as a replacement after being unable to finish his contracted novel The Ghost Ships the sequel to The Integral Trees and The Smoke Ring.
13	B.P.R.D.: The Black Flame	 B.P.R.D.: The Black Flame is the fifth trade paperback collection in the B.P.R.D. series.
13	Metro Pulse	 Metro Pulse is a weekly newspaper in Knoxville Tennessee. It was founded in 1991 by Ashley Capps Rand Pearson Ian Blackburn and Margaret Weston. Metro Pulse has been a member of the Association of Alternative Newsweeklies since 1993. In 2007 Metro Pulse was sold to the media conglomerate E.W. Scripps Company which also owns several other local media outlets including Knoxville's daily newspaper the Knoxville News Sentinel and the Shopper News in Halls.
13	The Beast that Shouted Love at the Heart of the World	 The Beast that Shouted Love at the Heart of the World is a short story collection by Harlan Ellison published in 1969. It contains one of the author's most famous stories A Boy and His Dog adapted into a film of the same name. The Beast That Shouted Love at the Heart of the World won the 1969 Hugo Award for Best Short Story while A Boy and His Dog was nominated for the 1970 Hugo Award for Best Novella and won the 1969 Nebula Award for Best Novella.
13	Gay City News	 Gay City News is a free weekly newspaper based in New York City that focuses on local and national issues relating to the lesbian gay bisexual and transgender (LGBT) community. It was founded in 1994 as Lesbian Gay New York later LGNY and was sold to Community Media LLC owner of The Villager in 2002 which renamed the publication. It is the largest LGBT newspaper in the United States with a circulation of 47000.Gay City News came into existence after several incarnations.
4	Ivonka Survilla	 Ivonka Survilla or Surviłła (Belarusian: Івонка Сурвілла born April 11 1936 in Stoŭbcy then part of the Second Polish Republic (West Belarus) now in Minsk Voblast of Belarus as Ivonka Shymaniets; Belarusian: Івонка Шыманец Polish: Iwonka Szymaniec) is the current President of the Belarusian National Republic (BNR) the Belarusian government in exile.
4	Allen Dulles	 Allen Welsh Dulles (April 7 1893 – January 29 1969) was an American diplomat and lawyer who became the first civilian Director of Central Intelligence and its longest-serving director to date. As head of the CIA during the early Cold War he oversaw Operation Ajax the Lockheed U-2 Program and the Bay of Pigs Invasion. Following the assassination of John F Kennedy Dulles was one of the members of the Warren Commission.
4	Zosimo Jesus Paredes II	 Zosimo Jesus Jess Paredes II is a former Filipino government official. He was the former head of Presidential Commission on the Visiting Forces Agreement (VFACom) later on resigned at the height of the Philippine government's perceived protection of convicted American rapist Lance Corp. Daniel Smith after the latter's transfer of detention from the Makati City jail to the United States Embassy compound.
4	Iurie Leancă	 Iurie Leancă (born October 20 1963) is a Moldovan politician who has been Prime Minister of Moldova since 2013. He was Minister of Foreign Affairs and European Integration from 2009 to 2013 as part of the First and Second Filat Cabinet.
4	José Laurel Jr.	 José Bayani Pepito Laurel Jr. (August 27 1912 – March 11 1998) also known as José B. Laurel Jr. was a Filipino politician who was elected twice as Speaker of the House of Representatives of the Philippines. A stalwart of the Nacionalista Party he was the party's candidate for Vice President of the Philippines in the 1957 elections.
4	Jonathan Zwingina	 Jonathan Silas Zwingina was elected Senator for the Adamawa South constituency of Adamawa State Nigeria at the start of the Nigerian Fourth Republic running on the People's Democratic Party (PDP) platform.
4	George Chichester 3rd Marquess of Donegall	 George Hamilton Chichester 3rd Marquess of Donegall KP GCH PC (10 February 1797 – 20 October 1883) styled Viscount Chichester until 1799 and Earl of Belfast between 1799 and 1844 was an Anglo-Irish landowner courtier and politician. He served as Vice-Chamberlain of the Household between 1830 and 1834 and between 1838 and 1841 and as Captain of the Yeomen of the Guard between 1848 and 1852.
4	Lyn McLeod	 Lyn McLeod (born 1942) is a politician in Ontario Canada. She served in the Legislative Assembly of Ontario from 1987 to 2003. McLeod was a cabinet minister in the Liberal government of David Peterson from 1987 to 1990 and served as leader of the Ontario Liberal Party from 1992 to 1996.
4	Ferran Soriano	 Ferran Soriano i Compte (born in Barcelona on June 16 1967) is the Chief Executive Officer of the Premier League's Manchester City F.C. Major League Soccer's New York City F.C. and the A-League's Melbourne Heart. Between 2003 and 2008 he was the Vice-President and General Manager of FC Barcelona.
4	Caleb Smith Woodhull	 Caleb Smith Woodhull (February 26 1792 – July 16 1866) was the 70th Mayor of New York City from 1849 to 1851.
4	Ana Hernandez Luna	 Ana Hernandez Luna is a member of the Texas House of Representatives representing the 143rd District.
4	Jesse Wharton	 Jesse Wharton (July 29 1782 – July 22 1833) was an attorney who briefly represented Tennessee in each house of Congress.
4	Nelson Parliament	 Nelson Parliament was Speaker of the Legislature of Ontario from 1920 to 1923 and was first elected as a Liberal MLA for Prince Edward in the 1914 provincial election. He was born in 1877 at Ameliasburgh Ontario.The United Farmers of Ontario won the 1919 general election with a caucus made up entirely of newcomers. Without any experienced member who could serve as Speaker the new Premier E.C. Drury turned to the opposition benches and asked Parliament to take on the position.
4	Alireza Novin	 Alireza Novin (Persian: علیرضا نوین‎ born 27 February 1961) is the former Mayor of Tabriz Iran. He was elected as 54th Mayor of Tabriz on 15 December 2005 by City Council and was inaugurated as mayor on 1 January 2006 in Saat City Hall. He is graduated from Tabriz University in management.
4	Walter W. Austin	 Walter Wolcott Austin (September 22 1880 – July 12 1951) was an American Republican politician from California.
4	Vanessa L. Brown	 Vanessa L. Brown is a Democratic member of the Pennsylvania House of Representatives from the 190th District.
11	The Sweetest Days	 The Sweetest Days is Vanessa L. Williams's third album released in 1994 is a more varied diverse album than her previous albums. Includes the hit singles You Can't Run Betcha Never The Way That You Love and the title track. The album peaked at #57 on the U.S. Pop chart and at #25 on the R&B chart and was certified Platinum by the RIAA.
11	Lost Highway (soundtrack)	 Lost Highway is the soundtrack album for the 1997 David Lynch film of the same name. It was produced by Trent Reznor (Nine Inch Nails) and includes original music from the film recorded by Reznor Angelo Badalamenti and Barry Adamson as well as songs by other artists used in the film. The album reached No. 7 on the Billboard 200 and reached Gold status in the United States.
11	Late Night Cinema	 Late Night Cinema is an album by American instrumental hip hop duo Blue Sky Black Death. It was released on Babygrande Records in 2008. It is their second proper studio album following A Heap of Broken Images (2006). Between recording the duo recorded two collaboration albums with rappers Holocaust and Hell Razah titled Blue Sky Black Death Presents: The Holocaust and Razah's Ladder respectively.
11	Bangin'	 Bangin' is an album by British band The Outfield which yielded one Top 40 hit Since You've Been Gone. The album also contained two other singles No Surrender and Bangin' on My Heart. No Surrender became a minor hit receiving MTV airplay and radio airplay in select markets. Bangin' on My Heart did not fare too well but did reach top 40 on the mainstream rock charts. The Bangin' album has been certified gold and isn't too far from platinum status as of 2010.
11	More Jazz Meets the Symphony	 More Jazz Meets the Symphony is an album by Argentine composer pianist and conductor Lalo Schifrin with basssist Ray Brown drummer Grady Tate trumpeters Jon Faddis and James Morrison saxophonist Paquito D'Rivera and the London Philharmonic Orchestra recorded in 1993 and released on the Atlantic label.
11	Bobo Ashanti (album)	 Bobo Ashanti is Jamaican reggae singer Sizzla's tenth studio album. It was released on Greensleeves Records on August 31 2000. The album written by Sizzla and produced by Philip Fatis Burrell peaked at #6 on the Billboard top reggae album charts and takes up themes of the Bobo Ashanti branch of the Rastafari movement.
11	The Cannonball Adderley Quintet in San Francisco	 The Cannonball Adderley Quintet in San Francisco is a 1959 album by The Cannonball Adderley Quintet.The groundbreaking album launched soul jazz according to NPR bridging the gap between bebop and funk. Originally released by Riverside Records the album has been reissued on CD several times since 1991 by Riverside and OJC. Remastered versions of the album include extended cuts of several of the songs on the original including the retitled (A Few Words by Cannonball...And) This Here.
11	Prologue: The Art of War/Cherry Blossom Epitaph	 Prologue: The Art of War/Cherry Blossom Epitaph is the second official release by Australian hard rock act Behind Crimson Eyes released in 2005. It is also the band's third ever release the first being a little-known demo from 2004 and second being the band's first EP Pavour Nocturnus also from 2005.
11	A Harry Warren Showcase	 A Harry Warren Showcase is an album by pianist Kenny Drew recorded in 1957 and released on the Riverside Records subsidiary Judson label. The album was rereleased on CD by Milestone Records as a compilation with its companion album A Harold Arlen Showcase as Kenny Drew Plays the Music of Harry Warren and Harold Arlen in 1995.
11	Keys to Ascension	 Keys to Ascension is a double album by the British progressive rock group Yes and was released in 1996. It is the band's fourth live album and fifteenth studio album. The previous time Jon Anderson Chris Squire Steve Howe Rick Wakeman and Alan White had worked together on an officially released studio recording was 1978's Tormato.
11	Sinatra: Vegas	 Sinatra: Vegas is a 2006 box set of live performances by the American singer Frank Sinatra recorded in Las Vegas.This box set covers some twenty years of Sinatra's performances in Las Vegas both at the Sands Casino and at Caesars Palace.
11	Said One to the Other	 Said One To The Other is the debut EP release by artist Lisa Mitchell. The EP was released in Australia in late August 2007.The songs Slow and Alice in Wonderland have also been called Sailing Softly and Alice respectively. The songs feature vocals guitar and additional instruments. Incomplete Lullaby was written for piano and vocals in contrast to her signature acoustic songs with guitar-only accompaniment.
11	Cherish the Light Years	 Cherish the Light Years is the second studio album from the American band Cold Cave released in April 2011 on Matador Records. The album was recorded in 2010 in New York City at Electric Lady Studios Plantain Studios Stratosphere Sound and Soundtrack Studios.
11	Salt of the Earth (Ricky Skaggs & The Whites album)	 Salt of the Earth is an album by Ricky Skaggs and The Whites released through Skaggs Family Records on September 25 2007. In 2008 the album won both a Grammy Award and a Dove Award for Best Southern/Country/Bluegrass album and Bluegrass Album of the Year respectively.
11	So Tough	 So Tough (1993) is the second studio album by British band Saint Etienne. It is their highest-charting album to date reaching No. 7 on the UK Album Chart. The album takes its title from the Beach Boys album Carl and the Passions – So Tough.The album was indebted to sixties classics The Who Sell Out by The Who Smile by The Beach Boys and Head by The Monkees.
11	Beautiful Unlike You and I	 Beautiful Unlike You and I is an EP by Vancouver punk rock band SNFU. It was recorded in 1993 and released on the Hom Wreckers Music label. Side A is a re-recording of a song originally featured as a live track on their The Last of the Big Time Suspenders album. Side B is an alternate version of a song featured on their Something Green and Leafy This Way Comes album.
7	Custuri River	 The Custuri River is a tributary of the Agârcia River in Romania.
7	Montevallo (crater)	 Montevallo Crater is a crater in the Lunae Palus quadrangle of Mars located at 15.4° N and 54.4° W. It is 51.9 km in diameter and was named after the town Montevallo Alabama USA.
7	Hunter River (New South Wales)	 The Hunter River an open and trained mature wave dominated barrier estuary is a major river in New South Wales Australia. The Hunter River rises in the Liverpool Range and flows generally south and then east reaching the Tasman Sea at Newcastle the second largest city in New South Wales and a major harbour port.
7	Mount Nagamine	 Mount Nagamine (長峰山 Nagamine-san) is a 687.8 m (2257 ft) mountain in Nada Kobe Hyogo Japan. This mountain is one of the major mountains of Rokko Mountains. Mount Nagamine literally means long ridge mountain.
7	Alice Lake (Sawtooth Wilderness)	 Alice Lake is an alpine lake in Blaine County Idaho United States located high in the Sawtooth Mountains in the Sawtooth National Recreation Area. The lake is one of the largest in the Sawtooth Wilderness and is most easily accessed via the trailhead at Pettit Lake accessed from State Highway 75 via Sawtooth National Forest road 208.The direct route to the lake begins at the trailhead at the end of the Pettit Lake campground.
7	Orava (river)	 The Orava (Hungarian: Árva) is a 60.9 km long river in north-western Slovakia passing through a picturesque country in the Orava county. Its source is nowadays the Orava water reservoir whose waters flooded the confluence of Biela (White) Orava and Čierna (Black) Orava in 1953. It flows into the river Váh near the village of Kraľovany.
7	Herron Glacier	 Herron Glacier is a glacier in Denali National Park and Preserve in the U.S. state of Alaska. The glacier begins in the Alaska Range on the north side of Mount Foraker moving northwest for 14 miles (23 km). It is the source of the Herron River. The name was given by A.H. Brooks of the U.S. Geological Survey to honor Lt. Joseph S. Herron who mapped much of the region..
7	Lake Minnewanka	 Lake Minnewanka (Water of the Spirits in Nakoda) is a glacial lake located in the eastern area of Banff National Park in Canada about five kilometres (3.1 miles) northeast of the Banff townsite.
7	Upper Two Medicine Lake	 Upper Two Medicine Lake is located in Glacier National Park in the U. S. state of Montana. The lake is just east of the Continental Divide in the Two Medicine region of Glacier National Park. Upper Two Medicine Lake is in a cirque and surrounded by a number of peaks including Lone Walker Mountain Mount Helen and Pumpelly Pillar. Upper Two Medicine Lake is a 5 miles (8.0 km) hike from the Two Medicine Store.
7	Lago Nero (Pistoia)	 Lago Nero (Italian for black lake) is a lake in the Province of Pistoia Tuscany Italy. At an elevation of 1730 m its surface area is 0.08 km².
7	Famnvatnet	 Famnvatnet (Southern Sami: Faepmiejaevrie) is a lake in the municipality of Hattfjelldal in Nordland county Norway. The lake is located about 7 kilometres (4.3 mi) east of Røssvatnet and about 7.5 kilometres (4.7 mi) west of the border with Sweden. The nearby lake Krutvatnet lies about 9 kilometres (5.6 mi) to the south.
7	Cascade Mountain (New York)	 Cascade Mountain is in Essex County of New York. It is one of the 46 Adirondack High Peaks (36th) and is located in the Adirondack Park. Its name comes from a series of waterfalls on a brook near the mountain's base.
7	Carson Pass	 Carson Pass is a mountain pass on the crest of the Sierra Nevada that is traversed by State Route 88. It lies in Alpine County on the Great Basin Divide with the West Fork Carson River on the east and the South Fork American River on the west. The historic pass was a point on the Carson Trail during the California Gold Rush and was used for American Civil War shipping to California until the completion of the First Transcontinental Railroad.
7	Magone Lake	 Magone Lake is a 30-acre (12 ha) body of water in the Malheur National Forest of eastern Oregon in the United States. The lake at nearly 5000 feet (1500 m) above sea level is in Grant County 10 miles (16 km) north of the small city of John Day.
7	Mount Wilbur (Montana)	 Mount Wilbur (9321 feet (2841 m)) is located in the Lewis Range Glacier National Park in the U.S. state of Montana Plainly visible from the region of Many Glacier the peak rises over 4500 feet (1372 m) above Swiftcurrent Lake and is a steep pyramid on three sides. The west slopes of the peak join to ridges along the continental divide. Much of the climbing routes are rated at class 4 to 5 with some only used once.
7	Shanti Sagara	 Shanthi Sagara (Kannada: ಶಾಂತಿ ಸಾಗರ) also called Sulekere (Kannada: ಸೂಳೆಕೆರೆ) Asia’s second largest irrigation tank. It is located in Channagiri taluk of Davanagere in Karnataka India.
9	Geoffroy's cat	 Geoffroy's cat (Leopardus geoffroyi) is a wild cat native to the southern and central regions of South America. It is about the size of a domestic cat. While the species is relatively common in many areas it is considered to be Near Threatened by IUCN because of concern over land-use changes in the regions where it lives.
9	Corythangela fimbriata	 Corythangela fimbriata is a moth of the Batrachedridae family. It is found in Western Australia.The wingspan is about 10 mm.
9	Tessarotis	 Tessarotis is a genus of moth in the family Geometridae.
9	Archactenis	 Archactenis is a genus of moths belonging to the subfamily Tortricinae of the family Tortricidae.
9	Anadora	 Anadora is a genus of beetles in the family Buprestidae containing the following species: Anadora cupriventris Obenberger 1922 Anadora mechowi (Quedenfeldt 1886) Anadora margotana Novak 2010 Anadora occidentalis Bellamy 1986 Anadora pavo (Gestro 1881) Anadora rivularis Obenberger 1924 Anadora silvatica Bellamy 1986↑
9	Fragum	 Fragum is a genus of cockles marine bivalve molluscs in the family Cardiidae. Members of the genus have characteristic thick sculptured shells and live buried in sand extending their siphons to the surface to feed and breathe. They are found in the Indo-Pacific region and the Red Sea.
9	Caloptilia chloroptila	 Caloptilia chloroptila is a moth of the Gracillariidae family. It is known from Guyana.
9	Alvania tessellata	 Alvania tessellata is a species of minute sea snail a marine gastropod mollusk or micromollusk in the family Rissoidae.
9	Eburia baroni	 Eburia baroni is a species of beetle in the Cerambycidae family that is endemic to Mexico.
9	Echinolittorina mespillum	 Echinolittorina mespillum is a species of sea snail a marine gastropod mollusk in the family Littorinidae the winkles or periwinkles.
9	Amara blanchardi	 Amara blanchardi is a species of beetle of the genus Amara in the Carabidae family. It is native to North America.
9	Pacific oyster	 The Pacific oyster Japanese oyster or Miyagi oyster (Crassostrea gigas) is an oyster native to the Pacific coast of Asia. It has become an introduced species in North America Australia Europe and New Zealand.
9	Boophis laurenti	 Boophis laurenti is a species of frog in the Mantellidae family.It is endemic to Madagascar.Its natural habitats are subtropical or tropical moist montane forests subtropical or tropical high-altitude shrubland subtropical or tropical high-altitude grassland and rivers.It is threatened by habitat loss.
9	Hypaedalea	 Hypaedalea is a genus of moths in the Sphingidae family.
9	Olepa clavatus	 Olepa clavatus is a moth of the Arctiidae family. It is found in India.
9	Neptis swynnertoni	 Neptis swynnertoni Swynnerton’s Sailer is a butterfly in the Nymphalidae family. It is found in southern Malawi west central Mozambique and eastern Zimbabwe. The habitat consists of montane forests.Adults are on wing from September to May.The larvae feed on Macaranga mellifera.
